date,wssRHMean,wssRHMinimum,wssRHMaximum,wssRHVariance,wssRHStdErMean,wssRHNumPts,RHQF,wssDewTempMean,wssDewTempMinimum,wssDewTempMaximum,wssDewTempVariance,wssDewTempStdErMean,wssDewTempNumPts,dewTempQF
"2018-03-01",56.22,38.39,73.00,112.75,0.04,78851.0,1,-1.094,-4.264,2.420,1.971,0.005,78557.0,1
"2018-03-02",89.38,48.60,100.93,119.64,0.04,73533.0,1,-0.637,-3.548,1.182,0.697,0.003,73513.0,1
"2018-03-03",74.37,47.24,91.56,45.18,0.02,76201.0,1,-3.223,-5.129,-0.451,0.960,0.004,76183.0,1
"2018-03-04",64.03,49.59,79.65,39.22,0.02,77937.0,1,-5.088,-7.416,-3.309,0.703,0.003,77767.0,1
"2018-03-05",78.31,5.62,95.15,254.42,0.06,76592.0,1,-4.085,-11.561,-2.921,0.977,0.004,76543.0,1
"2018-03-06",61.02,40.18,73.61,88.80,0.03,78635.0,1,-6.749,-7.705,-5.321,0.301,0.002,78635.0,1
"2018-03-07",85.93,39.27,101.28,97.57,0.04,78415.0,1,-4.859,-8.972,0.514,2.242,0.005,78298.0,1
"2018-03-08",91.96,74.75,96.38,21.50,0.02,78642.0,1,-3.431,-4.239,-2.107,0.180,0.002,78640.0,1
"2018-03-09",80.96,56.45,94.61,42.21,0.02,78565.0,1,-6.076,-8.856,-2.882,2.571,0.006,78561.0,1
"2018-03-10",70.15,46.71,90.10,196.13,0.05,79336.0,1,-6.628,-9.566,-3.473,2.448,0.006,79336.0,1
"2018-03-11",59.51,9.89,93.87,34.49,0.02,75030.0,1,-8.088,-9.608,-4.802,0.608,0.003,74971.0,1
"2018-03-12",68.96,51.27,81.91,68.19,0.03,78153.0,1,-5.914,-7.284,-3.434,1.064,0.004,78153.0,1
"2018-03-13",91.26,54.88,99.91,12.38,0.01,78644.0,1,-3.745,-4.907,3.267,0.537,0.003,78623.0,1
"2018-03-14",89.64,74.59,96.88,25.54,0.02,78436.0,1,-4.552,-5.967,-2.743,0.688,0.003,78436.0,1
"2018-03-15",72.31,50.79,93.42,185.12,0.05,80958.0,0,-6.065,-8.101,-3.774,1.544,0.004,80958.0,0
"2018-03-16",57.83,22.62,73.85,116.34,0.04,79561.0,1,-9.675,-19.761,-1.428,3.732,0.007,79540.0,1
"2018-03-17",50.59,32.32,66.65,121.08,0.04,80005.0,1,-12.505,-18.594,-9.738,3.643,0.007,80005.0,1
"2018-03-18",33.49,17.92,52.86,131.15,0.04,78346.0,1,-21.202,-24.560,-18.221,1.874,0.005,78346.0,1
"2018-03-19",30.51,24.54,37.59,15.71,0.01,78179.0,1,-19.095,-21.631,-16.184,2.564,0.006,78179.0,1
"2018-03-20",38.94,23.71,52.41,86.27,0.03,79324.0,1,-14.601,-16.258,-12.230,0.733,0.003,79324.0,1
"2018-03-21",47.18,24.47,60.45,51.86,0.03,77305.0,1,-10.617,-13.550,-8.116,2.473,0.006,77301.0,1
"2018-03-22",58.15,24.95,91.07,469.51,0.08,72695.0,1,-6.446,-11.303,-2.990,6.403,0.009,72691.0,1
"2018-03-23",48.85,35.77,61.90,62.90,0.03,79213.0,1,-8.124,-9.322,-6.911,0.230,0.002,79213.0,1
"2018-03-24",47.14,33.92,59.34,50.34,0.03,77194.0,1,-8.657,-9.889,-7.077,0.232,0.002,77194.0,1
"2018-03-25",63.23,24.73,92.77,324.71,0.07,76070.0,1,-7.011,-10.875,-3.568,5.063,0.008,76051.0,1
"2018-03-26",57.88,34.90,69.95,56.61,0.03,51895.0,1,-8.780,-12.257,-7.351,0.937,0.004,51909.0,1
"2018-03-27",,,,,,0.0,1,,,,,,0.0,1
"2018-03-28",,,,,,0.0,1,,,,,,0.0,1
"2018-03-29",,,,,,0.0,1,,,,,,0.0,1
"2018-03-30",,,,,,0.0,1,,,,,,0.0,1
"2018-03-31",,,,,,0.0,1,,,,,,0.0,1
